Date,MMWR_week,year,Location,Concat,Distributed,Distributed_Janssen,Distributed_Moderna,Distributed_Pfizer,Distributed_Unk_Manuf,Dist_Per_100K,Distributed_Per_100k_12Plus,Distributed_Per_100k_18Plus,Distributed_Per_100k_65Plus,Administered,Administered_12Plus,Administered_18Plus,Administered_65Plus,Administered_Janssen,Administered_Moderna,Administered_Pfizer,Administered_Unk_Manuf,Admin_Per_100K,Admin_Per_100k_12Plus,Admin_Per_100k_18Plus,Admin_Per_100k_65Plus,Recip_Administered,Administered_Dose1_Recip,Administered_Dose1_Pop_Pct,Administered_Dose1_Recip_12Plus,Administered_Dose1_Recip_12PlusPop_Pct,Administered_Dose1_Recip_18Plus,Administered_Dose1_Recip_18PlusPop_Pct,Administered_Dose1_Recip_65Plus,Administered_Dose1_Recip_65PlusPop_Pct,Series_Complete_Yes,Series_Complete_Pop_Pct,Series_Complete_12Plus,Series_Complete_12PlusPop_Pct,Series_Complete_18Plus,Series_Complete_18PlusPop_Pct,Series_Complete_65Plus,Series_Complete_65PlusPop_Pct,Series_Complete_Janssen,Series_Complete_Moderna,Series_Complete_Pfizer,Series_Complete_Unk_Manuf,Series_Complete_Janssen_12Plus,Series_Complete_Moderna_12Plus,Series_Complete_Pfizer_12Plus,Series_Complete_Unk_Manuf_12Plus,Series_Complete_Janssen_18Plus,Series_Complete_Moderna_18Plus,Series_Complete_Pfizer_18Plus,Series_Complete_Unk_Manuf_18Plus,Series_Complete_Janssen_65Plus,Series_Complete_Moderna_65Plus,Series_Complete_Pfizer_65Plus,Series_Complete_Unk_Manuf_65Plus,Additional_Doses,Additional_Doses_Vax_Pct,Additional_Doses_18Plus,Additional_Doses_18Plus_Vax_Pct,Additional_Doses_50Plus,Additional_Doses_50Plus_Vax_Pct,Additional_Doses_65Plus,Additional_Doses_65Plus_Vax_Pct,Additional_Doses_Moderna,Additional_Doses_Pfizer,Additional_Doses_Janssen,Additional_Doses_Unk_Manuf
7/24/21,29,2021,WI,202129WI,6322395,318700,2680220,3323475,0,108587,126453,138776,621523,6100143,6099761,5796392,1845426,245394,2489359,3364683,707,104770,122000,127230,181414,6057313,3205774,55.1,3205313,64.1,3040830,66.7,924594,90.9,2994221,51.4,2994073,59.9,2858756,62.7,893639,87.8,237469,1170708,1585733,311,237452,1170694,1585616,311,237327,1170441,1450686,302,25419,433946,434142,132,,0,0,0,0,0,0,0,0,0,0,0
7/31/21,30,2021,WI,202130WI,6393985,318700,2709060,3366225,0,109816,127885,140347,628560,6163565,6163179,5848725,1855061,248894,2512500,3401444,727,105859,123269,128379,182362,6120316,3239235,55.6,3238770,64.8,3067153,67.3,927756,91.2,3015017,51.8,3014869,60.3,2875753,63.1,895738,88.1,240382,1175783,1598534,318,240365,1175769,1598417,318,240238,1175515,1459691,309,25807,434732,435064,135,,0,0,0,0,0,0,0,0,0,0,0
8/7/21,31,2021,WI,202131WI,6502605,318700,2733980,3449925,0,111682,130058,142731,639238,6222755,6222356,5894977,1860535,252492,2525196,3444304,763,106875,124452,129394,182900,6179679,3280155,56.3,3279676,65.6,3099312,68,931176,91.5,3036416,52.2,3036266,60.7,2892994,63.5,898014,88.3,243939,1179971,1612176,330,243922,1179957,1612057,330,243793,1179697,1469183,321,26202,435529,436144,139,,0,0,0,0,0,0,0,0,0,0,0
8/14/21,32,2021,WI,202132WI,6620345,318700,2763520,3538125,0,113704,132412,145316,650813,6283735,6283328,5942670,1865798,255966,2538128,3488855,786,107923,125672,130441,183417,6241043,3321461,57,3320976,66.4,3132121,68.7,934359,91.9,3059325,52.5,3059172,61.2,2911167,63.9,900363,88.5,247372,1184257,1627360,336,247355,1184243,1627238,336,247220,1183983,1479637,327,26544,436292,437385,142,,0,0,0,0,0,0,0,0,0,0,0
8/21/21,33,2021,WI,202133WI,6830115,318700,2813360,3698055,0,117307,136608,149920,671434,6350892,6350469,5996536,1873963,258949,2553605,3537541,797,109076,127015,131623,184220,6308460,3358201,57.7,3357703,67.2,3161763,69.4,937341,92.1,3087640,53,3087484,61.8,2933298,64.4,903214,88.8,250975,1188964,1647358,343,250958,1188949,1647234,343,250812,1188684,1493469,333,26862,437172,439034,146,,0,0,0,0,0,0,0,0,0,0,0
8/28/21,34,2021,WI,202134WI,6937485,318700,2845580,3773205,0,119151,138755,152277,681989,6438892,6438451,6069172,1887652,261821,2577513,3598730,828,110588,128774,133217,185565,6396205,3396977,58.3,3396467,67.9,3193176,70.1,940501,92.5,3129076,53.7,3128910,62.6,2966772,65.1,908292,89.3,253834,1200213,1674671,358,253817,1200198,1674537,358,253667,1199928,1512830,347,27064,439975,441100,153,0,0,0,0,0,0,0,0,0,0,0,0
9/4/21,35,2021,WI,202135WI,7065145,318700,2891340,3855105,0,121343,141309,155079,694539,6527453,6527001,6142420,1898772,265537,2596030,3665041,845,112109,130545,134825,186659,6484986,3442840,59.1,3442322,68.8,3231579,70.9,943940,92.8,3166990,54.4,3166820,63.3,2996926,65.8,911458,89.6,257500,1207713,1701412,365,257483,1207698,1701274,365,257329,1207426,1531817,354,27342,441092,442868,156,0,0,0,0,0,0,0,0,0,0,0,0
9/11/21,36,2021,WI,202136WI,7139395,318700,2922300,3898395,0,122619,142794,156709,701838,6594363,6593901,6198747,1907698,268165,2611873,3713470,855,113258,131884,136062,187536,6551884,3474553,59.7,3474030,69.5,3258710,71.5,946489,93,3197772,54.9,3197594,64,3021717,66.3,913956,89.8,260114,1214708,1722578,372,260097,1214693,1722432,372,259942,1214420,1546994,361,27555,442010,444231,160,0,0,0,0,0,0,0,0,0,0,0,0
9/18/21,37,2021,WI,202137WI,7264575,328900,2953760,3981915,0,124769,145298,159456,714144,6665992,6665521,6259462,1917166,271211,2628624,3765282,875,114488,133316,137394,188467,6623720,3507180,60.2,3506655,70.1,3287014,72.1,949156,93.3,3232659,55.5,3232474,64.7,3050059,66.9,916758,90.1,263104,1222367,1746808,380,263087,1222352,1746655,380,262928,1222076,1564687,368,27806,443009,445779,164,0,0,0,0,0,0,0,0,0,0,0,0
9/25/21,38,2021,WI,202138WI,7353295,338000,2977220,4038075,0,126292,147072,161404,722865,6731812,6731333,6315466,1926886,273643,2642786,3814492,891,115619,134632,138624,189422,6689324,3533687,60.7,3533156,70.7,3309807,72.6,951517,93.5,3266807,56.1,3266620,65.3,3078181,67.6,919379,90.4,265493,1228590,1772338,386,265476,1228575,1772183,386,265316,1228295,1584196,374,28029,443829,447354,167,0,,,,,0,,,,,,
10/2/21,39,2021,WI,202139WI,7502315,344800,3001180,4156335,0,128852,150053,164675,737515,6824719,6824237,6401766,1969859,275670,2654275,3893865,909,117214,136490,140518,193647,6782249,3555096,61.1,3554563,71.1,3328926,73.1,956643,94,3293663,56.6,3293474,65.9,3100754,68.1,921859,90.6,267465,1234384,1791417,397,267447,1234369,1791261,397,267282,1234084,1599003,385,28194,444633,448862,170,0,0,0,0,0,0,0,0,0,0,0,0
10/9/21,40,2021,WI,202140WI,7732595,349900,3021160,4361535,0,132807,154658,169729,760152,6958234,6957743,6528960,2035069,277308,2666354,4013632,940,119507,139161,143310,200057,6924105,3583861,61.6,3583319,71.7,3355442,73.7,963695,94.7,3327433,57.1,3327243,66.5,3130381,68.7,925721,91,269650,1242613,1814761,409,269632,1242598,1814604,409,269465,1242308,1618212,396,28372,445870,451303,176,0,0,0,0,0,0,0,0,0,0,0,0
10/16/21,41,2021,WI,202141WI,7885935,353800,3057380,4474755,0,135441,157725,173095,775226,7069788,7069287,6635300,2085664,278917,2676096,4113785,990,121423,141392,145644,205031,7034391,3603863,61.9,3603314,72.1,3373546,74,968215,95.2,3350824,57.6,3350631,67,3150572,69.2,928045,91.2,271193,1247529,1831685,417,271175,1247514,1831525,417,271008,1247220,1631941,403,28475,446484,452907,179,0,0,0,0,0,0,0,0,0,0,0,0
10/23/21,42,2021,WI,202142WI,8045235,361100,3132880,4551255,0,138176,160911,176592,790886,7179001,7178493,6739960,2130316,280550,2686992,4210357,1102,123299,143576,147941,209421,7147530,3625725,62.3,3625170,72.5,3393420,74.5,972874,95.6,3373184,57.9,3372990,67.5,3170241,69.6,930819,91.5,273007,1253305,1846443,429,272989,1253289,1846283,429,272818,1252992,1644017,414,28826,447808,455130,185,304297,9,303921,9.6,250265,26.9,195729,21,20559,283637,90,11
10/30/21,43,2021,WI,202143WI,8346635,384600,3256160,4705875,0,143353,166940,183207,820515,7341635,7341117,6898726,2210653,283208,2752966,4304266,1195,126092,146828,151426,217318,7310888,3647952,62.7,3647391,73,3414023,74.9,979886,96.3,3392589,58.3,3392391,67.9,3187465,70,933601,91.8,274859,1258443,1858837,450,274841,1258426,1858674,450,274661,1258122,1654251,431,28764,448726,455917,194,426395,12.6,425962,13.4,348432,19.2,265788,28.5,73129,352333,911,22
12/19/20,51,2020,WV,202051WV,16575,0,0,0,0,925,0,0,0,15254,0,0,0,0,0,15254,0,851,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,0,0,0,0,0,0,0,0,0,0,0
12/26/20,52,2020,WV,202052WV,60875,0,0,0,0,3397,0,0,0,31023,0,0,0,0,6332,24691,0,1731,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,0,0,0,0,0,0,0,0,0,0,0
1/2/21,53,2021,WV,202153WV,103375,0,0,0,0,5768,0,0,0,55005,0,0,0,0,18086,36919,0,3069,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,0,0,0,0,0,0,0,0,0,0,0
1/9/21,1,2021,WV,20211WV,126275,0,0,0,0,7046,0,0,0,111861,0,0,0,0,41749,70112,0,6242,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,0,0,0,0,0,0,0,0,0,0,0
1/16/21,2,2021,WV,20212WV,205475,0,0,0,0,11465,0,0,0,147643,0,0,0,0,58678,88965,0,8238,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,0,0,0,0,0,0,0,0,0,0,0
1/23/21,3,2021,WV,20213WV,243100,0,0,0,0,13565,0,0,0,194844,0,0,0,0,78078,116766,0,10872,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,0,0,0,0,0,0,0,0,0,0,0
1/30/21,4,2021,WV,20214WV,305200,0,0,0,0,17030,0,0,0,256401,0,0,0,0,107564,148837,0,14307,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,0,0,0,0,0,0,0,0,0,0,0
2/6/21,5,2021,WV,20215WV,357000,0,0,0,0,19920,0,0,0,314870,0,0,0,0,137973,176897,0,17569,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,0,0,0,0,0,0,0,0,0,0,0
2/13/21,6,2021,WV,20216WV,395600,0,0,0,0,22074,0,27615,0,376113,0,362686,0,0,174009,202104,0,20987,0,25317,0,372809,242215,13.5,0,0,232776,16.2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,0,0,0,0,0,0,0,0,0,0,0
2/20/21,7,2021,WV,20217WV,481225,0,0,0,0,26852,0,33591,0,458087,0,457660,0,0,224390,233697,0,25561,0,31947,0,448655,282961,15.8,0,0,282699,19.7,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,0,0,0,0,0,0,0,0,0,0,0
2/27/21,8,2021,WV,20218WV,605255,0,0,0,0,33773,0,42249,0,526059,0,525604,0,0,264753,261306,0,29354,0,36689,0,515945,314571,17.6,0,0,314291,21.9,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,0,0,0,0,0,0,0,0,0,0,0
3/6/21,9,2021,WV,20219WV,723565,21200,396800,305565,0,40374,0,50508,197151,594118,0,593586,332988,153,298349,295616,0,33151,0,41435,90730,585272,358305,20,0,0,357956,25,207245,56.5,226785,12.7,0,0,226633,15.8,122192,33.3,192,109314,117269,10,0,0,0,0,192,109280,117151,10,54,58562,63570,6,,0,0,0,0,0,0,0,0,0,0,0
3/13/21,10,2021,WV,202110WV,823965,21400,450200,352365,0,45976,0,57516,224507,679347,0,678464,361845,1317,342309,335721,0,37907,0,47360,98592,671177,414266,23.1,0,0,413666,28.9,217193,59.2,258175,14.4,0,0,257923,18,141434,38.5,1751,126930,129482,12,0,0,0,0,1749,126878,129284,12,510,70304,70614,6,,0,0,0,0,0,0,0,0,0,0,0
3/20/21,11,2021,WV,202111WV,939515,24600,498200,416715,0,52424,0,65582,255991,756418,0,755035,390227,3170,378151,375097,0,42207,0,52705,106326,748046,467091,26.1,0,0,466011,32.5,229622,62.6,284107,15.9,0,0,283831,19.8,157773,43,3744,136650,143698,15,0,0,0,0,3740,136596,143480,15,989,76760,80015,9,,0,0,0,0,0,0,0,0,0,0,0
3/27/21,12,2021,WV,202112WV,1067635,28800,556600,482235,0,59573,0,74525,290900,846624,0,844082,424726,6682,417375,422567,0,47241,0,58920,115726,837752,516309,28.8,0,0,514117,35.9,239225,65.2,327909,18.3,0,0,327598,22.9,183137,49.9,7177,152531,168181,20,0,0,0,0,7168,152474,167936,20,1514,88129,93482,12,,0,0,0,0,0,0,0,0,0,0,0
4/3/21,13,2021,WV,202113WV,1246555,74500,612600,559455,0,69557,0,87015,339651,943140,0,937844,448680,10834,459977,472329,0,52626,0,65465,122252,932583,566647,31.6,0,0,561820,39.2,246830,67.3,376323,21,0,0,375768,26.2,200397,54.6,11307,171535,193453,28,0,0,0,0,11275,171425,193040,28,2153,99209,99018,17,,0,0,0,0,0,0,0,0,0,0,0
4/10/21,14,2021,WV,202114WV,1386215,93500,665400,627315,0,77349,0,96764,377704,1016392,0,1009324,463595,17819,487986,510587,0,56714,0,70455,126316,1007373,598209,33.4,0,0,592130,41.3,251473,68.5,426351,23.8,0,0,425507,29.7,212495,57.9,18265,191710,216339,37,0,0,0,0,18241,191632,215597,37,2964,106483,103026,22,,0,0,0,0,0,0,0,0,0,0,0
4/17/21,15,2021,WV,202115WV,1522165,95500,723300,703365,0,84935,0,106253,414746,1079184,0,1069394,476586,18969,518960,541255,0,60217,0,74648,129856,1071432,618208,34.5,0,0,610487,42.6,254866,69.4,471709,26.3,0,0,469872,32.8,223058,60.8,19791,216061,235808,49,0,0,0,0,19766,215970,234087,49,3261,113865,105900,32,,0,0,0,0,0,0,0,0,0,0,0
4/24/21,16,2021,WV,202116WV,1624925,95500,746500,782925,0,90669,0,113426,442746,1135039,0,1122084,484841,19029,544999,571011,0,63334,0,78326,132105,1128387,631298,35.2,0,0,622601,43.5,257154,70.1,515490,28.8,0,0,511526,35.7,229734,62.6,19878,238168,257382,62,0,0,0,0,19853,238065,253546,62,3273,118243,108177,41,,0,0,0,0,0,0,0,0,0,0,0
5/1/21,17,2021,WV,202117WV,1658905,100400,759200,799305,0,92565,0,115798,452004,1182570,0,1167613,491759,19348,570714,592508,0,65986,0,81504,133990,1175692,643372,35.9,0,0,634082,44.3,259338,70.7,550960,30.7,0,0,545692,38.1,235002,64,20275,258174,272442,69,0,0,0,0,20250,258050,267323,69,3353,121438,110170,41,,0,0,0,0,0,0,0,0,0,0,0
5/8/21,18,2021,WV,202118WV,1682345,103900,774460,803985,0,93873,0,117435,458391,1212466,0,1193173,496145,20784,584320,607358,4,67654,0,83288,135185,1206548,654540,36.5,0,0,642824,44.9,261001,71.1,572054,31.9,0,0,564844,39.4,238296,64.9,21789,267920,282263,82,0,0,0,0,21548,267753,275461,82,3503,123265,111481,47,,0,0,0,0,0,0,0,0,0,0,0
5/15/21,19,2021,WV,202119WV,1731955,105200,791180,835575,0,96641,111177,120898,471908,1248326,1247551,1227608,502623,24174,598219,625887,46,69655,80082,85692,136950,1242543,678430,37.9,677916,43.5,665698,46.5,265325,72.3,587339,32.8,587110,37.7,579889,40.5,241257,65.7,25075,273780,288387,97,25067,273708,288238,97,25047,273632,281114,96,4084,124470,112650,53,,0,0,0,0,0,0,0,0,0,0,0
5/22/21,20,2021,WV,202120WV,1799335,107400,814240,877695,0,100401,115502,125601,490267,1284254,1283446,1255461,507542,26789,610441,646918,106,71660,82386,87636,138291,1279070,705493,39.4,704946,45.3,685119,47.8,268669,73.2,599305,33.4,599071,38.5,591400,41.3,243458,66.3,27643,278499,293046,117,27633,278425,292896,117,27612,278344,285330,114,4469,125431,113496,62,,0,0,0,0,0,0,0,0,0,0,0
5/29/21,21,2021,WV,202121WV,1836245,109100,829560,897585,0,102461,117871,128177,500324,1311765,1310930,1277853,511577,28290,619980,663336,159,73195,84151,89199,139390,1307530,725761,40.5,725194,46.6,700682,48.9,271366,73.9,608962,34,608719,39.1,600619,41.9,245315,66.8,29155,282084,297598,125,29145,282004,297445,125,29122,281913,289463,121,4732,126269,114248,66,,0,0,0,0,0,0,0,0,0,0,0
6/5/21,22,2021,WV,202122WV,1861135,110100,842920,908115,0,103849,119469,129915,507106,1325701,1324860,1289563,513612,29151,625763,670620,167,73973,85045,90017,139945,1322104,735205,41,734634,47.2,708791,49.5,272737,74.3,615038,34.3,614792,39.5,605819,42.3,246370,67.1,30124,284233,300548,133,30114,284151,300394,133,30090,284060,291540,129,4886,126762,114653,69,,0,0,0,0,0,0,0,0,0,0,0
6/12/21,23,2021,WV,202123WV,1871085,110100,844680,916305,0,104405,120108,130609,509817,1358053,1357190,1313236,517916,31538,635699,690603,213,75778,87120,91669,141117,1354663,751941,42,751358,48.2,722374,50.4,275184,75,633125,35.3,632869,40.6,618404,43.2,248732,67.8,32452,289172,311347,154,32441,289090,311184,154,32413,288957,296888,146,5284,127798,115576,74,,0,0,0,0,0,0,0,0,0,0,0
6/19/21,24,2021,WV,202124WV,1878315,110200,848300,919815,0,104808,120572,131114,511787,1376376,1375497,1325972,520017,32535,640443,703181,217,76800,88295,92558,141690,1374526,759241,42.4,758650,48.7,728320,50.8,276172,75.2,646742,36.1,646474,41.5,627620,43.8,250323,68.2,33568,292596,320407,171,33557,292514,320232,171,33525,292364,301570,161,5431,128543,116269,80,,0,0,0,0,0,0,0,0,0,0,0
6/26/21,25,2021,WV,202125WV,1889805,110200,853940,925665,0,105449,121310,131916,514918,1402124,1401238,1346481,523564,33769,648878,719195,282,78237,89948,93990,142656,1399695,772043,43.1,771445,49.5,738859,51.6,278094,75.8,660208,36.8,659937,42.4,638237,44.6,252131,68.7,34742,296902,328377,187,34730,296820,328200,187,34696,296633,306731,177,5633,129372,117039,87,,0,0,0,0,0,0,0,0,0,0,0
7/3/21,26,2021,WV,202126WV,1899525,110200,863660,925665,0,105992,121933,132595,517566,1426269,1425375,1366883,527219,34572,657105,734279,313,79584,91497,95414,143652,1424417,786517,43.9,785914,50.4,751634,52.5,280426,76.4,671270,37.5,670993,43.1,647246,45.2,253761,69.1,35612,300327,335128,203,35599,300245,334946,203,35562,300043,311452,189,5787,130039,117844,91,,0,0,0,0,0,0,0,0,0,0,0
7/10/21,27,2021,WV,202127WV,1917265,110200,870600,936465,0,106981,123072,133833,522400,1478219,1477318,1413974,534294,37347,678519,762003,350,82483,94831,98701,145580,1475078,817861,45.6,817257,52.5,780549,54.5,284937,77.6,693240,38.7,692957,44.5,666906,46.6,256613,69.9,38310,308236,346480,214,38297,308152,346294,214,38258,307948,320500,200,6174,131294,119049,96,,0,0,0,0,0,0,0,0,0,0,0
7/17/21,28,2021,WV,202128WV,1925615,110200,876700,938715,0,107447,123608,134416,524675,1481309,1480404,1416299,534785,37576,679319,764064,350,82656,95029,98864,145714,1479233,819884,45.7,819277,52.6,782180,54.6,285290,77.7,695638,38.8,695354,44.6,668819,46.7,257059,70,38603,308927,347889,219,38589,308843,347703,219,38550,308639,321427,203,6228,131487,119247,97,,0,0,0,0,0,0,0,0,0,0,0
7/24/21,29,2021,WV,202129WV,1950795,110200,891080,949515,0,108852,125225,136174,531536,1484356,1483446,1418673,535326,37869,680139,765998,350,82826,95225,99029,145861,1483442,822333,45.9,821724,52.7,784192,54.7,285743,77.9,697753,38.9,697466,44.8,670599,46.8,257495,70.2,38965,309498,349062,228,38951,309413,348874,228,38912,309208,322269,210,6277,131666,119453,99,,0,0,0,0,0,0,0,0,0,0,0
7/31/21,30,2021,WV,202130WV,1977205,110200,903540,963465,0,110326,126920,138017,538732,1487736,1486822,1421394,535798,38230,681231,767925,350,83014,95441,99219,145990,1487984,825244,46,824632,52.9,786616,54.9,286201,78,699786,39,699498,44.9,672344,46.9,257805,70.2,39389,310239,349926,232,39375,310154,349737,232,39334,309949,322847,214,6338,131817,119548,102,,0,0,0,0,0,0,0,0,0,0,0
8/7/21,31,2021,WV,202131WV,2025515,110200,930700,984615,0,113022,130021,141389,551895,1491666,1490749,1424447,536357,38647,682128,770541,350,83233,95694,99432,146142,1493293,828880,46.3,828266,53.2,789562,55.1,286671,78.1,701936,39.2,701647,45,674167,47.1,258208,70.4,39881,310732,351087,236,39867,310646,350898,236,39826,310441,323682,218,6408,131951,119746,103,,0,0,0,0,0,0,0,0,0,0,0
8/14/21,32,2021,WV,202132WV,2088325,110200,973260,1004865,0,116526,134053,145774,569009,1496300,1495380,1428108,537004,39058,683363,773529,350,83492,95991,99688,146318,1499287,833001,46.5,832384,53.4,792968,55.4,287183,78.2,704308,39.3,704019,45.2,676176,47.2,258646,70.5,40417,311245,352408,238,40403,311159,352219,238,40361,310954,324641,220,6462,132083,119997,104,,0,0,0,0,0,0,0,0,0,0,0
8/21/21,33,2021,WV,202133WV,2233035,110200,1007000,1115835,0,124601,143342,155875,608438,1503690,1502764,1434586,539433,39443,685693,778204,350,83904,96465,100140,146980,1508344,837518,46.7,836897,53.7,796771,55.6,287861,78.4,706892,39.4,706602,45.4,678370,47.4,259267,70.6,40906,311818,353927,241,40892,311732,353737,241,40845,311527,325778,220,6516,132256,120390,105,,0,0,0,0,0,0,0,0,0,0,0
8/28/21,34,2021,WV,202134WV,2486265,110200,1034060,1342005,0,138731,159597,173552,677436,1512635,1511707,1442571,542186,39888,688461,783935,351,84404,97039,100697,147730,1518858,842448,47,841826,54,801002,55.9,288624,78.6,709914,39.6,709623,45.6,680967,47.5,259759,70.8,41396,312559,355717,242,41382,312473,355526,242,41334,312265,327147,221,6575,132461,120618,105,0,0,0,0,0,0,0,0,0,0,0,0
9/4/21,35,2021,WV,202135WV,2857245,110200,1152320,1594725,0,159431,183411,199448,778518,1520154,1519223,1449268,544281,40298,690883,788610,363,84823,97521,101165,148301,1528389,847140,47.3,846517,54.3,805177,56.2,289317,78.8,712852,39.8,712560,45.7,683407,47.7,260168,70.9,41873,313339,357395,245,41859,313253,357203,245,41810,313044,328329,224,6622,132643,120796,107,0,0,0,0,0,0,0,0,0,0,0,0
9/11/21,36,2021,WV,202136WV,2892585,110200,1161920,1620465,0,161403,185680,201914,788147,1526384,1525449,1454824,545842,40633,692898,792489,364,85171,97921,101553,148726,1536342,851155,47.5,850529,54.6,808745,56.5,289894,79,715516,39.9,715223,45.9,685668,47.9,260518,71,42283,314129,358859,245,42269,314043,358666,245,42219,313834,329391,224,6670,132785,120956,107,0,0,0,0,0,0,0,0,0,0,0,0
9/18/21,37,2021,WV,202137WV,2947735,116000,1173920,1657815,0,164481,189220,205764,803173,1533968,1533029,1461608,547450,41069,695176,797351,372,85594,98408,102026,149164,1546490,856625,47.8,855997,54.9,813735,56.8,290601,79.2,719187,40.1,718892,46.1,688846,48.1,260981,71.1,42818,315223,360906,240,42804,315137,360711,240,42752,314926,330949,219,6704,133011,121164,102,0,0,0,0,0,0,0,0,0,0,0,0
9/25/21,38,2021,WV,202138WV,2965315,116200,1184280,1664835,0,165462,190348,206991,807964,1541442,1540502,1468537,549324,41393,697168,802507,374,86011,98887,102510,149675,1556010,860965,48,860336,55.2,817778,57.1,291250,79.4,722823,40.3,722528,46.4,692074,48.3,261506,71.3,43190,316242,363148,243,43176,316156,362953,243,43123,315944,332785,222,6755,133252,121397,102,0,,,,,0,,,,,,
10/2/21,39,2021,WV,202139WV,3001065,120200,1198300,1682565,0,167456,192643,209487,817704,1556998,1556052,1483742,556296,41652,698825,816147,374,86879,99885,103571,151575,1573169,864744,48.3,864115,55.5,821371,57.3,292380,79.7,725626,40.5,725330,46.6,694606,48.5,261932,71.4,43476,316934,364971,245,43462,316848,364775,245,43409,316635,334338,224,6780,133400,121649,103,0,0,0,0,0,0,0,0,0,0,0,0
10/9/21,40,2021,WV,202140WV,3038725,125000,1206140,1707585,0,169558,195061,212116,827966,1570226,1569274,1496628,562079,41846,700503,827502,375,87617,100734,104471,153150,1588714,868835,48.5,868204,55.7,825278,57.6,293405,79.9,728684,40.7,728385,46.8,697361,48.7,262373,71.5,43729,317660,367047,248,43715,317574,366848,248,43662,317361,336113,225,6805,133538,121926,104,0,0,0,0,0,0,0,0,0,0,0,0
10/16/21,41,2021,WV,202141WV,3064055,125600,1215660,1722795,0,170971,196686,213884,834867,1580386,1579423,1506550,565600,42020,701868,836101,397,88184,101386,105163,154110,1600500,872035,48.7,871400,55.9,828355,57.8,294131,80.1,731646,40.8,731344,46.9,700124,48.9,262728,71.6,43969,318302,369122,253,43955,318213,368923,253,43901,317999,337994,230,6817,133657,122149,105,0,0,0,0,0,0,0,0,0,0,0,0
10/23/21,42,2021,WV,202142WV,3121715,131200,1241620,1748895,0,174189,200388,217909,850578,1586835,1585872,1512830,567948,42176,703155,841090,414,88544,101800,105602,154750,1609123,874709,48.8,874075,56.1,830922,58,294792,80.3,734102,41,733799,47.1,702408,49,263098,71.7,44200,319026,370620,256,44186,318937,370420,256,44132,318723,339321,232,6858,133849,122498,106,41709,5.7,41664,5.9,34056,12.9,24010,9.1,7363,34328,10,8
10/30/21,43,2021,WV,202143WV,3176695,135700,1269240,1771755,0,177256,203917,221746,865559,1590407,1589444,1516364,569586,42245,705232,842513,417,88743,102029,105848,155196,1615726,877316,49,876682,56.3,833491,58.2,296003,80.7,735285,41,734982,47.2,703536,49.1,263325,71.7,44299,319466,371260,260,44285,319377,371060,260,44231,319163,339906,236,6849,133916,122453,107,44598,6.1,44552,6.3,36358,8,25612,9.7,9146,35388,54,10
12/19/20,51,2020,WY,202051WY,4875,0,0,0,0,842,0,0,0,882,0,0,0,0,1,881,0,152,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,0,0,0,0,0,0,0,0,0,0,0
12/26/20,52,2020,WY,202052WY,16725,0,0,0,0,2890,0,0,0,2942,0,0,0,0,20,2920,2,508,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,0,0,0,0,0,0,0,0,0,0,0
1/2/21,53,2021,WY,202153WY,28125,0,0,0,0,4860,0,0,0,7556,0,0,0,0,3022,4532,2,1306,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,0,0,0,0,0,0,0,0,0,0,0
