Date,MMWR_week,Year,Location,Concat,Distributed,Administered,Recip_Administered,Administered_Dose1,Series_Complete,Additional_Doses
6/5/21,22,2021,VT,202122VT,904700,788956,773076,444268,360867,0
6/12/21,23,2021,VT,202123VT,908200,809876,794009,449320,377683,0
6/19/21,24,2021,VT,202124VT,912630,835927,819586,455440,398535,0
6/26/21,25,2021,VT,202125VT,919700,844624,828137,458660,404532,0
7/3/21,26,2021,VT,202126VT,923760,854417,837679,462412,411112,0
7/10/21,27,2021,VT,202127VT,931580,859026,842063,464492,413833,0
7/17/21,28,2021,VT,202128VT,936720,864256,847018,466762,417088,0
7/24/21,29,2021,VT,202129VT,944740,868792,851228,468930,419466,0
7/31/21,30,2021,VT,202130VT,950640,872990,855196,471276,421444,0
8/7/21,31,2021,VT,202131VT,955460,877608,859580,473994,423475,0
8/14/21,32,2021,VT,202132VT,960340,859352,847875,467886,417827,0
8/21/21,33,2021,VT,202133VT,971810,864930,853770,470905,420167,0
8/28/21,34,2021,VT,202134VT,982310,871426,859904,473902,422734,0
9/4/21,35,2021,VT,202135VT,1000270,877406,865624,476505,425220,0
9/11/21,36,2021,VT,202136VT,1014250,882302,870205,478529,427340,0
9/18/21,37,2021,VT,202137VT,1026000,888200,875663,481212,429863,0
9/25/21,38,2021,VT,202138VT,1034570,892864,879956,483124,431866,0
10/2/21,39,2021,VT,202139VT,1054960,901854,888580,485719,434195,0
10/9/21,40,2021,VT,202140VT,1084560,921464,908481,489155,437749,0
10/16/21,41,2021,VT,202141VT,1108830,937619,924295,491286,439773,0
10/23/21,42,2021,VT,202142VT,1129090,951700,938456,493473,441800,0
10/30/21,43,2021,VT,202143VT,1165710,974504,961158,496903,444177,0
12/19/20,51,2020,WA,202051WA,62400,3327,0,0,0,0
12/26/20,52,2020,WA,202052WA,221150,42229,0,0,0,0
1/2/21,53,2021,WA,202153WA,312100,82464,0,0,0,0
1/9/21,1,2021,WA,20211WA,518450,157244,0,0,0,0
1/16/21,2,2021,WA,20212WA,696075,264510,0,0,0,0
1/23/21,3,2021,WA,20213WA,846625,436997,0,0,0,0
1/30/21,4,2021,WA,20214WA,1031400,643951,0,0,0,0
2/6/21,5,2021,WA,20215WA,1208600,867773,0,0,0,0
2/13/21,6,2021,WA,20216WA,1437825,1121779,1126962,848701,0,0
2/20/21,7,2021,WA,20217WA,1619340,1407229,1411596,1004786,0,0
2/27/21,8,2021,WA,20218WA,2245010,1666839,1672821,1105687,0,0
3/6/21,9,2021,WA,20219WA,2657880,2071467,2078622,1321095,736320,0
3/13/21,10,2021,WA,202110WA,3132270,2501778,2510241,1597377,901869,0
3/20/21,11,2021,WA,202111WA,3586880,2889480,2899231,1858543,1063781,0
3/27/21,12,2021,WA,202112WA,4114320,3330877,3340486,2142877,1235085,0
4/3/21,13,2021,WA,202113WA,4834980,3834378,3843496,2409702,1484150,0
4/10/21,14,2021,WA,202114WA,5514040,4343950,4352559,2719974,1737090,0
4/17/21,15,2021,WA,202115WA,5999170,4874563,4881384,3023361,2007102,0
4/24/21,16,2021,WA,202116WA,6667750,5397121,5402165,3305388,2245053,0
5/1/21,17,2021,WA,202117WA,7368520,5907522,5908332,3565288,2493486,0
5/8/21,18,2021,WA,202118WA,7942520,6293784,6294336,3742690,2713953,0
5/15/21,19,2021,WA,202119WA,8316630,6731255,6729233,3913794,3003937,0
5/22/21,20,2021,WA,202120WA,8615640,7189440,7184503,4117599,3273072,0
5/29/21,21,2021,WA,202121WA,8898290,7565664,7559071,4284321,3498117,0
6/5/21,22,2021,WA,202122WA,9052760,7756152,7749652,4366401,3616845,0
6/12/21,23,2021,WA,202123WA,9180320,8035253,8028068,4466202,3807767,0
6/19/21,24,2021,WA,202124WA,9293435,8307334,8300339,4561789,3995698,0
6/26/21,25,2021,WA,202125WA,9368315,8457955,8450776,4623881,4091038,0
7/3/21,26,2021,WA,202126WA,9413055,8627038,8621386,4692052,4185939,0
7/10/21,27,2021,WA,202127WA,9520555,8749728,8743943,4741874,4250081,0
7/17/21,28,2021,WA,202128WA,9566735,8838273,8832592,4783590,4302519,0
7/24/21,29,2021,WA,202129WA,9654005,8917230,8911421,4822435,4348144,0
7/31/21,30,2021,WA,202130WA,9739945,9003082,8997593,4872247,4388828,0
8/7/21,31,2021,WA,202131WA,9858675,9096256,9091026,4929670,4428982,0
8/14/21,32,2021,WA,202132WA,9993825,9195436,9190268,4992568,4468851,0
8/21/21,33,2021,WA,202133WA,10258965,9311797,9306509,5060259,4512230,0
8/28/21,34,2021,WA,202134WA,10513045,9445921,9440952,5136319,4561896,0
9/4/21,35,2021,WA,202135WA,10745265,9582976,9578611,5211706,4615325,0
9/11/21,36,2021,WA,202136WA,10876965,9713153,9708881,5280816,4668494,0
9/18/21,37,2021,WA,202137WA,11160515,9859904,9855986,5353946,4736351,0
9/25/21,38,2021,WA,202138WA,11274675,9496450,9505246,5092930,4599731,0
10/2/21,39,2021,WA,202139WA,11482935,9625321,9634906,5128757,4645356,0
10/9/21,40,2021,WA,202140WA,11704075,9822359,9833356,5174685,4715807,0
10/16/21,41,2021,WA,202141WA,11890275,9960821,9972440,5206866,4757385,0
10/23/21,42,2021,WA,202142WA,12139625,10106696,10124812,5244471,4797997,0
10/30/21,43,2021,WA,202143WA,12585615,10325750,10346280,5283021,4834034,0
12/19/20,51,2020,WI,202051WI,49725,3279,0,0,0,0
12/26/20,52,2020,WI,202052WI,123125,28160,0,0,0,0
1/2/21,53,2021,WI,202153WI,187100,64657,0,0,0,0
1/9/21,1,2021,WI,20211WI,312075,127569,0,0,0,0
1/16/21,2,2021,WI,20212WI,425725,203885,0,0,0,0
1/23/21,3,2021,WI,20213WI,610100,285630,0,0,0,0
1/30/21,4,2021,WI,20214WI,795050,450251,0,0,0,0
2/6/21,5,2021,WI,20215WI,926300,638241,0,0,0,0
2/13/21,6,2021,WI,20216WI,1082100,916129,917927,689668,0,0
2/20/21,7,2021,WI,20217WI,1301825,1188631,1193835,844350,0,0
2/27/21,8,2021,WI,20218WI,1588665,1421435,1425611,937388,0,0
3/6/21,9,2021,WI,20219WI,1924765,1721352,1724553,1098730,607968,0
3/13/21,10,2021,WI,202110WI,2233235,2071836,2075099,1323842,737344,0
3/20/21,11,2021,WI,202111WI,2614965,2343615,2344236,1488169,863234,0
3/27/21,12,2021,WI,202112WI,2996415,2736745,2732703,1752800,1007687,0
4/3/21,13,2021,WI,202113WI,3470905,3140168,3130718,1990383,1190601,0
4/10/21,14,2021,WI,202114WI,3999985,3558061,3543329,2231148,1410339,0
4/17/21,15,2021,WI,202115WI,4542195,3982152,3960456,2427720,1634027,0
4/24/21,16,2021,WI,202116WI,5004705,4394643,4364818,2576863,1887291,0
5/1/21,17,2021,WI,202117WI,5279725,4700739,4667163,2674704,2092154,0
5/8/21,18,2021,WI,202118WI,5555605,4917970,4881304,2735459,2249889,0
5/15/21,19,2021,WI,202119WI,5693955,5121318,5082243,2791987,2401965,0
5/22/21,20,2021,WI,202120WI,5838765,5309529,5269981,2886457,2503394,0
5/29/21,21,2021,WI,202121WI,5934385,5453018,5412893,2961941,2579593,0
6/5/21,22,2021,WI,202122WI,5984375,5517959,5478359,2994227,2616388,0
6/12/21,23,2021,WI,202123WI,6007935,5631940,5591518,3039111,2687605,0
6/19/21,24,2021,WI,202124WI,6066895,5763920,5723312,3078743,2777143,0
6/26/21,25,2021,WI,202125WI,6107365,5835939,5794916,3106877,2824158,0
7/3/21,26,2021,WI,202126WI,6126845,5950080,5908210,3138269,2907552,0
7/10/21,27,2021,WI,202127WI,6207245,6008927,5966147,3159176,2945809,0
7/17/21,28,2021,WI,202128WI,6250335,6054220,6011238,3180894,2971124,0
7/24/21,29,2021,WI,202129WI,6322395,6100143,6057313,3205774,2994221,0
7/31/21,30,2021,WI,202130WI,6393985,6163565,6120316,3239235,3015017,0
8/7/21,31,2021,WI,202131WI,6502605,6222755,6179679,3280155,3036416,0
8/14/21,32,2021,WI,202132WI,6620345,6283735,6241043,3321461,3059325,0
8/21/21,33,2021,WI,202133WI,6830115,6350892,6308460,3358201,3087640,0
8/28/21,34,2021,WI,202134WI,6937485,6438892,6396205,3396977,3129076,0
9/4/21,35,2021,WI,202135WI,7065145,6527453,6484986,3442840,3166990,0
9/11/21,36,2021,WI,202136WI,7139395,6594363,6551884,3474553,3197772,0
9/18/21,37,2021,WI,202137WI,7264575,6665992,6623720,3507180,3232659,0
9/25/21,38,2021,WI,202138WI,7353295,6731812,6689324,3533687,3266807,0
10/2/21,39,2021,WI,202139WI,7502315,6824719,6782249,3555096,3293663,0
10/9/21,40,2021,WI,202140WI,7732595,6958234,6924105,3583861,3327433,0
10/16/21,41,2021,WI,202141WI,7885935,7069788,7034391,3603863,3350824,0
10/23/21,42,2021,WI,202142WI,8045235,7179001,7147530,3625725,3373184,0
10/30/21,43,2021,WI,202143WI,8346635,7341635,7310888,3647952,3392589,0
12/19/20,51,2020,WV,202051WV,16575,15254,0,0,0,0
12/26/20,52,2020,WV,202052WV,60875,31023,0,0,0,0
1/2/21,53,2021,WV,202153WV,103375,55005,0,0,0,0
1/9/21,1,2021,WV,20211WV,126275,111861,0,0,0,0
1/16/21,2,2021,WV,20212WV,205475,147643,0,0,0,0
1/23/21,3,2021,WV,20213WV,243100,194844,0,0,0,0
1/30/21,4,2021,WV,20214WV,305200,256401,0,0,0,0
2/6/21,5,2021,WV,20215WV,357000,314870,0,0,0,0
2/13/21,6,2021,WV,20216WV,395600,376113,372809,242215,0,0
2/20/21,7,2021,WV,20217WV,481225,458087,448655,282961,0,0
2/27/21,8,2021,WV,20218WV,605255,526059,515945,314571,0,0
3/6/21,9,2021,WV,20219WV,723565,594118,585272,358305,226785,0
3/13/21,10,2021,WV,202110WV,823965,679347,671177,414266,258175,0
3/20/21,11,2021,WV,202111WV,939515,756418,748046,467091,284107,0
3/27/21,12,2021,WV,202112WV,1067635,846624,837752,516309,327909,0
4/3/21,13,2021,WV,202113WV,1246555,943140,932583,566647,376323,0
4/10/21,14,2021,WV,202114WV,1386215,1016392,1007373,598209,426351,0
4/17/21,15,2021,WV,202115WV,1522165,1079184,1071432,618208,471709,0
4/24/21,16,2021,WV,202116WV,1624925,1135039,1128387,631298,515490,0
5/1/21,17,2021,WV,202117WV,1658905,1182570,1175692,643372,550960,0
5/8/21,18,2021,WV,202118WV,1682345,1212466,1206548,654540,572054,0
5/15/21,19,2021,WV,202119WV,1731955,1248326,1242543,678430,587339,0
5/22/21,20,2021,WV,202120WV,1799335,1284254,1279070,705493,599305,0
5/29/21,21,2021,WV,202121WV,1836245,1311765,1307530,725761,608962,0
6/5/21,22,2021,WV,202122WV,1861135,1325701,1322104,735205,615038,0
6/12/21,23,2021,WV,202123WV,1871085,1358053,1354663,751941,633125,0
6/19/21,24,2021,WV,202124WV,1878315,1376376,1374526,759241,646742,0
6/26/21,25,2021,WV,202125WV,1889805,1402124,1399695,772043,660208,0
7/3/21,26,2021,WV,202126WV,1899525,1426269,1424417,786517,671270,0
7/10/21,27,2021,WV,202127WV,1917265,1478219,1475078,817861,693240,0
7/17/21,28,2021,WV,202128WV,1925615,1481309,1479233,819884,695638,0
7/24/21,29,2021,WV,202129WV,1950795,1484356,1483442,822333,697753,0
7/31/21,30,2021,WV,202130WV,1977205,1487736,1487984,825244,699786,0
8/7/21,31,2021,WV,202131WV,2025515,1491666,1493293,828880,701936,0
8/14/21,32,2021,WV,202132WV,2088325,1496300,1499287,833001,704308,0
8/21/21,33,2021,WV,202133WV,2233035,1503690,1508344,837518,706892,0
8/28/21,34,2021,WV,202134WV,2486265,1512635,1518858,842448,709914,0
9/4/21,35,2021,WV,202135WV,2857245,1520154,1528389,847140,712852,0
9/11/21,36,2021,WV,202136WV,2892585,1526384,1536342,851155,715516,0
9/18/21,37,2021,WV,202137WV,2947735,1533968,1546490,856625,719187,0
9/25/21,38,2021,WV,202138WV,2965315,1541442,1556010,860965,722823,0
10/2/21,39,2021,WV,202139WV,3001065,1556998,1573169,864744,725626,0
10/9/21,40,2021,WV,202140WV,3038725,1570226,1588714,868835,728684,0
10/16/21,41,2021,WV,202141WV,3064055,1580386,1600500,872035,731646,0
10/23/21,42,2021,WV,202142WV,3121715,1586835,1609123,874709,734102,0
10/30/21,43,2021,WV,202143WV,3176695,1590407,1615726,877316,735285,0
12/19/20,51,2020,WY,202051WY,4875,882,0,0,0,0
12/26/20,52,2020,WY,202052WY,16725,2942,0,0,0,0
1/2/21,53,2021,WY,202153WY,28125,7556,0,0,0,0
1/9/21,1,2021,WY,20211WY,41375,13022,0,0,0,0
1/16/21,2,2021,WY,20212WY,58675,25894,0,0,0,0
1/23/21,3,2021,WY,20213WY,70750,37559,0,0,0,0
1/30/21,4,2021,WY,20214WY,85750,49166,0,0,0,0
2/6/21,5,2021,WY,20215WY,101650,71858,0,0,0,0
2/13/21,6,2021,WY,20216WY,122000,89138,89057,65908,0,0
2/20/21,7,2021,WY,20217WY,150905,129060,127348,88237,0,0
2/27/21,8,2021,WY,20218WY,195855,151584,149920,97414,0,0
3/6/21,9,2021,WY,20219WY,236065,177496,175513,110594,64370,0
3/13/21,10,2021,WY,202110WY,270015,206091,203608,125878,78002,0
3/20/21,11,2021,WY,202111WY,314015,220993,218569,134422,85286,0
3/27/21,12,2021,WY,202112WY,353975,243604,240522,147098,96104,0
4/3/21,13,2021,WY,202113WY,405665,270862,266427,161571,109423,0
4/10/21,14,2021,WY,202114WY,450525,289340,284467,169683,120534,0
4/17/21,15,2021,WY,202115WY,468615,323593,317023,186241,139665,0
4/24/21,16,2021,WY,202116WY,476085,340893,333824,192278,150366,0
5/1/21,17,2021,WY,202117WY,483195,358222,350389,197208,162127,0
5/8/21,18,2021,WY,202118WY,490875,369771,361411,201002,169905,0
5/15/21,19,2021,WY,202119WY,495435,378677,370147,204468,175581,0
5/22/21,20,2021,WY,202120WY,501825,388011,379488,210083,180097,0
5/29/21,21,2021,WY,202121WY,505565,395527,386946,214292,184128,0
6/5/21,22,2021,WY,202122WY,509135,399497,390934,216649,186063,0
6/12/21,23,2021,WY,202123WY,510585,406642,398113,220233,190181,0
6/19/21,24,2021,WY,202124WY,513015,413046,404678,223215,194232,0
6/26/21,25,2021,WY,202125WY,515745,419250,410757,225830,197314,0
7/3/21,26,2021,WY,202126WY,517365,431008,422430,230914,204522,0
7/10/21,27,2021,WY,202127WY,519885,434799,426279,233010,206571,0
7/17/21,28,2021,WY,202128WY,521255,438588,430339,235501,208473,0
7/24/21,29,2021,WY,202129WY,524155,442591,434413,238144,210317,0
7/31/21,30,2021,WY,202130WY,529845,447473,439388,241610,212230,0
8/7/21,31,2021,WY,202131WY,538245,451995,444153,245030,213987,0
8/14/21,32,2021,WY,202132WY,545675,456796,449181,248544,215782,0
8/21/21,33,2021,WY,202133WY,568995,466856,459298,255205,219347,0
8/28/21,34,2021,WY,202134WY,582275,473961,466663,259664,222035,0
9/4/21,35,2021,WY,202135WY,602635,490488,482886,265857,227485,0
9/11/21,36,2021,WY,202136WY,622745,498534,491204,270376,230903,0
9/18/21,37,2021,WY,202137WY,644635,507491,500390,275036,235063,0
9/25/21,38,2021,WY,202138WY,653685,513474,506713,278026,238024,0
10/2/21,39,2021,WY,202139WY,674445,521105,514737,280930,241019,0
10/9/21,40,2021,WY,202140WY,690305,536884,530777,285197,245545,0
10/16/21,41,2021,WY,202141WY,698865,547566,541729,288103,248828,0
10/23/21,42,2021,WY,202142WY,716325,557340,552345,291149,251662,23317
10/30/21,43,2021,WY,202143WY,743065,568969,564449,294093,253968,30348
